Unit ID,ISP,Technology,Download,Upload,timezone_offset,timezone_offset_dst,STATE,REGION
214584,Windstream,DSL,24,1,-6,-5,NE,MIDWEST
215266,Cox,CABLE,50,5,-6,-5,NE,MIDWEST
216042,Windstream,DSL,3,0.768,-6,-5,NE,MIDWEST
216626,Cox,CABLE,25,5,-6,-5,NE,MIDWEST
232376,Frontier,DSL,6,0.768,-6,-5,NE,MIDWEST
232934,Qwest,DSL,12,0.896,-6,-5,NE,MIDWEST
234252,Windstream,DSL,3,0.384,-6,-5,NE,MIDWEST
444646,Cox,REMOVE,REMOVE,REMOVE,-6,-5,NE,MIDWEST
484910,Miscellaneous,REMOVE,MISC,MISC,-6,-5,NE,MIDWEST
600880,Cox,CABLE,50,5,-6,-5,NE,MIDWEST
615320,Windstream,DSL,12,0.768,-6,-5,NE,MIDWEST
615322,Windstream,DSL,12,0.768,-6,-5,NE,MIDWEST
615324,Windstream,DSL,12,0.768,-6,-5,NE,MIDWEST
615326,Windstream,DSL,12,0.768,-6,-5,NE,MIDWEST
615328,Time Warner Cable,CABLE,20,2,-6,-5,NE,MIDWEST
615330,Windstream,DSL,12,0.768,-6,-5,NE,MIDWEST
619840,Windstream,DSL,6,0.768,-6,-5,NE,MIDWEST
620660,Cox,CABLE,50,10,-6,-5,NE,MIDWEST
566,Comcast,REMOVE,REMOVE,REMOVE,-5,-4,NH,NORTHEAST
5217,Comcast,REMOVE,REMOVE,REMOVE,-5,-4,NH,NORTHEAST
5438,Comcast,CABLE,105,10,-6,-5,NH,NORTHEAST
5839,Time Warner Cable,CABLE,30,5,-6,-5,NH,NORTHEAST
6332,Miscellaneous,REMOVE,MISC,MISC,-5,-4,NH,NORTHEAST
6454,Comcast,CABLE,105,10,-5,-4,NH,NORTHEAST
7721,Comcast,CABLE,25,5,-6,-5,NH,NORTHEAST
7878,Comcast,CABLE,105,10,-6,-5,NH,NORTHEAST
8687,Cox,CABLE,25,5,-5,-4,NH,NORTHEAST
8785,Comcast,CABLE,25,5,-5,-4,NH,NORTHEAST
9183,Comcast,CABLE,105,10,-6,-5,NH,NORTHEAST
9514,Comcast,CABLE,25,5,-6,-5,NH,NORTHEAST
10204,Comcast,CABLE,25,5,-6,-5,NH,NORTHEAST
10649,Miscellaneous,REMOVE,MISC,MISC,-5,-4,NH,NORTHEAST
11271,Comcast,CABLE,25,5,-6,-5,NH,NORTHEAST
11485,Miscellaneous,REMOVE,MISC,MISC,-5,-4,NH,NORTHEAST
11886,Time Warner Cable,CABLE,15,1,-6,-5,NH,NORTHEAST
26754,Comcast,REMOVE,REMOVE,REMOVE,-5,-4,NH,NORTHEAST
32418,Wildblue/ViaSat,SATELLITE,12,3,-6,-5,NH,NORTHEAST
176883,Time Warner Cable,CABLE,15,1,-5,-4,NH,NORTHEAST
222079,Time Warner Cable,CABLE,50,5,-5,-5,NH,NORTHEAST
243216,Comcast,CABLE,105,10,-5,-5,NH,NORTHEAST
248130,Comcast,CABLE,105,10,-6,-5,NH,NORTHEAST
607776,Comcast,REMOVE,REMOVE,REMOVE,-5,-4,NH,NORTHEAST
614226,Comcast,CABLE,105,10,-5,-4,NH,NORTHEAST
615048,Comcast,CABLE,3,0.768,-5,-4,NH,NORTHEAST
615106,Comcast,CABLE,3,0.768,-5,-4,NH,NORTHEAST
615518,Comcast,CABLE,3,1,-5,-4,NH,NORTHEAST
458,Cox,CABLE,50,5,-6,-5,NJ,NORTHEAST
477,Verizon,FIBER,35,35,-5,-4,NJ,NORTHEAST
500,Cablevision,CABLE,15,5,-5,-4,NJ,NORTHEAST
545,Comcast,CABLE,105,10,-5,-4,NJ,NORTHEAST
628,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
633,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
634,AT&T,REMOVE,REMOVE,REMOVE,-5,-4,NJ,NORTHEAST
700,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
753,Cablevision,CABLE,15,5,-5,-4,NJ,NORTHEAST
954,Cablevision,CABLE,15,5,-5,-4,NJ,NORTHEAST
1097,Comcast,CABLE,25,5,-5,-4,NJ,NORTHEAST
1139,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
1166,Cablevision,REMOVE,REMOVE,REMOVE,-5,-4,NJ,NORTHEAST
1202,Verizon,FIBER,35,35,-5,-4,NJ,NORTHEAST
1207,Verizon,FIBER,75,75,-5,-4,NJ,NORTHEAST
1275,Cablevision,CABLE,15,5,-5,-4,NJ,NORTHEAST
5248,Comcast,CABLE,25,5,-6,-5,NJ,NORTHEAST
5407,Verizon,FIBER,35,35,-6,-5,NJ,NORTHEAST
5475,Verizon,FIBER,35,35,-5,-4,NJ,NORTHEAST
5753,Verizon,FIBER,50,50,-5,-4,NJ,NORTHEAST
5779,Comcast,CABLE,25,5,-5,-4,NJ,NORTHEAST
5864,Verizon,FIBER,35,35,-5,-4,NJ,NORTHEAST
5914,Cablevision,CABLE,15,5,-5,-4,NJ,NORTHEAST
5985,Comcast,CABLE,3,0.768,-6,-5,NJ,NORTHEAST
6177,Verizon,FIBER,50,50,-6,-5,NJ,NORTHEAST
6310,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
6357,Comcast,CABLE,105,10,-5,-4,NJ,NORTHEAST
6511,Verizon,REMOVE,REMOVE,REMOVE,-5,-4,NJ,NORTHEAST
7194,Verizon,FIBER,25,25,-5,-4,NJ,NORTHEAST
7551,Verizon,FIBER,75,75,-5,-4,NJ,NORTHEAST
7560,Verizon,FIBER,50,50,-6,-5,NJ,NORTHEAST
8279,Cablevision,CABLE,15,5,-6,-5,NJ,NORTHEAST
8394,Comcast,CABLE,105,20,-6,-5,NJ,NORTHEAST
8421,Verizon,FIBER,75,35,-6,-5,NJ,NORTHEAST
8527,CenturyLink,DSL,10,0.768,-5,-4,NJ,NORTHEAST
8863,Comcast,CABLE,25,5,-6,-5,NJ,NORTHEAST
8962,Verizon,FIBER,50,50,-6,-5,NJ,NORTHEAST
9041,Cablevision,CABLE,15,5,-5,-4,NJ,NORTHEAST
9075,Comcast,CABLE,25,5,-6,-5,NJ,NORTHEAST
9199,Comcast,CABLE,25,5,-5,-4,NJ,NORTHEAST
9209,Comcast,CABLE,25,5,-6,-5,NJ,NORTHEAST
9259,Comcast,CABLE,50,10,-6,-5,NJ,NORTHEAST
9376,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
9398,Comcast,CABLE,105,10,-6,-5,NJ,NORTHEAST
9495,Comcast,CABLE,25,5,-6,-5,NJ,NORTHEAST
9526,Verizon,FIBER,50,50,-6,-5,NJ,NORTHEAST
9555,Verizon,FIBER,25,25,-5,-4,NJ,NORTHEAST
10074,CenturyLink,DSL,10,0.768,-5,-4,NJ,NORTHEAST
10436,Verizon DSL,DSL,[7.1 - 15.0],[1.0],-6,-5,NJ,NORTHEAST
10463,Verizon,FIBER,50,50,-6,-5,NJ,NORTHEAST
10554,Verizon,FIBER,50,50,-5,-4,NJ,NORTHEAST
10772,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
10801,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-6,-5,NJ,NORTHEAST
10884,Miscellaneous,REMOVE,MISC,MISC,-6,-5,NJ,NORTHEAST
11012,Cablevision,CABLE,15,5,-5,-4,NJ,NORTHEAST
11057,Comcast,CABLE,25,5,-6,-5,NJ,NORTHEAST
11058,Comcast,REMOVE,REMOVE,REMOVE,-6,-5,NJ,NORTHEAST
11094,Verizon,FIBER,25,25,-6,-5,NJ,NORTHEAST
11262,Verizon,FIBER,75,75,-5,-4,NJ,NORTHEAST
11287,Comcast,CABLE,25,5,-6,-5,NJ,NORTHEAST
11386,Miscellaneous,REMOVE,MISC,MISC,-5,-4,NJ,NORTHEAST
11544,Comcast,CABLE,25,5,-6,-5,NJ,NORTHEAST
11708,Cablevision,CABLE,15,5,-5,-4,NJ,NORTHEAST
11984,Verizon,FIBER,50,50,-5,-4,NJ,NORTHEAST
12091,Cablevision,CABLE,15,5,-5,-4,NJ,NORTHEAST
12504,Cablevision,CABLE,15,5,-5,-4,NJ,NORTHEAST
12640,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-6,-5,NJ,NORTHEAST
12705,Verizon,FIBER,50,50,-6,-5,NJ,NORTHEAST
12766,Cablevision,CABLE,15,5,-8,-7,NJ,NORTHEAST
13133,Cablevision,CABLE,15,5,-5,-4,NJ,NORTHEAST
13222,Cablevision,CABLE,15,5,-5,-4,NJ,NORTHEAST
13578,CenturyLink,DSL,3,0.64,-5,-4,NJ,NORTHEAST
26255,Verizon,FIBER,75,75,-5,-4,NJ,NORTHEAST
26256,Verizon,FIBER,75,35,-5,-4,NJ,NORTHEAST
26258,Cablevision,REMOVE,REMOVE,REMOVE,-5,-4,NJ,NORTHEAST
26266,Verizon,FIBER,75,75,-5,-4,NJ,NORTHEAST
26270,Verizon,FIBER,15,15,-5,-4,NJ,NORTHEAST
26272,Verizon,FIBER,35,35,-5,-4,NJ,NORTHEAST
26278,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,NJ,NORTHEAST
26490,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
26494,Verizon,FIBER,50,50,-5,-4,NJ,NORTHEAST
26497,Verizon,FIBER,75,35,-5,-4,NJ,NORTHEAST
26506,Verizon,FIBER,75,75,-5,-4,NJ,NORTHEAST
26507,Cablevision,REMOVE,REMOVE,REMOVE,-5,-4,NJ,NORTHEAST
26508,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
26510,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
26512,Verizon,FIBER,75,75,-5,-4,NJ,NORTHEAST
26515,Verizon,FIBER,35,35,-5,-4,NJ,NORTHEAST
26518,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
26519,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
26520,Verizon,FIBER,35,35,-5,-4,NJ,NORTHEAST
26521,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
26522,Cablevision,CABLE,15,5,-5,-4,NJ,NORTHEAST
26524,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
26525,Mediacom,CABLE,50,5,-5,-4,NJ,NORTHEAST
26663,Verizon,FIBER,25,25,-5,-4,NJ,NORTHEAST
26669,Verizon,FIBER,75,75,-5,-4,NJ,NORTHEAST
26671,Verizon,FIBER,50,50,-5,-4,NJ,NORTHEAST
26672,Verizon,FIBER,50,50,-5,-4,NJ,NORTHEAST
26675,Cablevision,CABLE,15,5,-5,-4,NJ,NORTHEAST
26682,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
26693,Verizon,FIBER,25,25,-5,-4,NJ,NORTHEAST
26757,Verizon,FIBER,150,150,-5,-4,NJ,NORTHEAST
26759,Verizon,REMOVE,REMOVE,REMOVE,-5,-4,NJ,NORTHEAST
26761,Verizon,FIBER,15,15,-5,-4,NJ,NORTHEAST
26763,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
26766,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
28239,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
28241,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
28622,Cablevision,CABLE,15,5,-5,-4,NJ,NORTHEAST
29708,Comcast,REMOVE,REMOVE,REMOVE,-5,-4,NJ,NORTHEAST
30691,Cablevision,CABLE,15,5,-5,-4,NJ,NORTHEAST
32452,Comcast,CABLE,105,10,-5,-4,NJ,NORTHEAST
32498,Verizon,FIBER,150,150,-5,-4,NJ,NORTHEAST
186874,Verizon DSL,DSL,[3.1 - 7.0],[0.768],-6,-5,NJ,NORTHEAST
200306,Cablevision,CABLE,15,5,-6,-5,NJ,NORTHEAST
207290,Verizon,FIBER,75,75,-5,-4,NJ,NORTHEAST
211498,Cablevision,CABLE,50,25,-6,-5,NJ,NORTHEAST
213324,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-6,-5,NJ,NORTHEAST
214352,Cablevision,CABLE,15,5,-6,-5,NJ,NORTHEAST
214358,Verizon,FIBER,50,50,-6,-5,NJ,NORTHEAST
215772,Verizon,FIBER,75,75,-5,-5,NJ,NORTHEAST
216112,Verizon,FIBER,50,50,-5,-4,NJ,NORTHEAST
216126,Verizon,FIBER,50,50,-5,-5,NJ,NORTHEAST
216172,Verizon,FIBER,25,25,-5,-4,NJ,NORTHEAST
217168,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
217204,Verizon,FIBER,75,75,-5,-5,NJ,NORTHEAST
232394,Verizon DSL,DSL,[0.5 - 1.0],[0.384],-5,-5,NJ,NORTHEAST
232428,Cablevision,CABLE,15,5,-5,-5,NJ,NORTHEAST
234790,CenturyLink,DSL,10,0.768,-5,-5,NJ,NORTHEAST
241885,Comcast,CABLE,25,5,-6,-5,NJ,NORTHEAST
244836,Verizon,FIBER,15,15,-5,-5,NJ,NORTHEAST
362338,Cablevision,CABLE,15,5,-6,-5,NJ,NORTHEAST
421784,Cablevision,REMOVE,REMOVE,REMOVE,-5,-4,NJ,NORTHEAST
510156,Comcast,CABLE,25,5,-5,-4,NJ,NORTHEAST
568796,Cablevision,CABLE,15,5,-5,-4,NJ,NORTHEAST
589648,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
589652,Cablevision,REMOVE,REMOVE,REMOVE,-5,-4,NJ,NORTHEAST
589658,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
589660,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
589664,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
589676,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
589680,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
589698,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
589700,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
589708,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
589718,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
589720,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
589722,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
589738,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
589748,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
589762,Cablevision,REMOVE,REMOVE,REMOVE,-5,-4,NJ,NORTHEAST
589764,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
589766,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
589772,Cablevision,REMOVE,REMOVE,REMOVE,-5,-4,NJ,NORTHEAST
589782,Cablevision,REMOVE,REMOVE,REMOVE,-5,-4,NJ,NORTHEAST
589790,Cablevision,REMOVE,REMOVE,REMOVE,-5,-4,NJ,NORTHEAST
589794,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
589796,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
589814,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
589820,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
589830,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
589832,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
589840,Cablevision,REMOVE,REMOVE,REMOVE,-5,-4,NJ,NORTHEAST
589846,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
589848,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
598630,Cablevision,REMOVE,REMOVE,REMOVE,-5,-4,NJ,NORTHEAST
598632,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
598634,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
598638,Cablevision,REMOVE,REMOVE,REMOVE,-5,-4,NJ,NORTHEAST
598644,Cablevision,REMOVE,REMOVE,REMOVE,-5,-4,NJ,NORTHEAST
598646,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
598648,Cablevision,REMOVE,REMOVE,REMOVE,-5,-4,NJ,NORTHEAST
598650,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
598652,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
598654,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
598658,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
598660,Cablevision,CABLE,15,5,-5,-4,NJ,NORTHEAST
598664,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
598670,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
598672,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
598676,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
598678,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
598680,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
598682,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
598684,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
598686,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
598688,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
598692,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
598694,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
598696,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
598698,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
598700,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
598704,Cablevision,CABLE,15,5,-5,-4,NJ,NORTHEAST
598706,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
598708,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
598710,Cablevision,CABLE,15,5,-5,-4,NJ,NORTHEAST
598712,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
598714,Verizon,FIBER,75,35,-5,-4,NJ,NORTHEAST
598716,Cablevision,CABLE,15,5,-5,-4,NJ,NORTHEAST
598718,Cablevision,REMOVE,REMOVE,REMOVE,-5,-4,NJ,NORTHEAST
598720,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
598724,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
598726,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
598730,Cablevision,REMOVE,REMOVE,REMOVE,-5,-4,NJ,NORTHEAST
598732,Cablevision,REMOVE,REMOVE,REMOVE,-5,-4,NJ,NORTHEAST
598734,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
598740,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
598742,Cablevision,REMOVE,REMOVE,REMOVE,-5,-4,NJ,NORTHEAST
598744,Cablevision,REMOVE,REMOVE,REMOVE,-5,-4,NJ,NORTHEAST
598748,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
598756,Cablevision,CABLE,15,5,-5,-4,NJ,NORTHEAST
598758,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
598760,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
598764,Cablevision,REMOVE,REMOVE,REMOVE,-5,-4,NJ,NORTHEAST
598766,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
598770,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
598772,Cablevision,REMOVE,REMOVE,REMOVE,-5,-4,NJ,NORTHEAST
598774,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
598776,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
598778,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
598782,Cablevision,REMOVE,REMOVE,REMOVE,-5,-4,NJ,NORTHEAST
598786,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
599944,Verizon,FIBER,50,50,-5,-4,NJ,NORTHEAST
599946,Verizon,FIBER,75,75,-5,-4,NJ,NORTHEAST
599948,Comcast,REMOVE,REMOVE,REMOVE,-5,-4,NJ,NORTHEAST
604634,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
604636,Cablevision,REMOVE,REMOVE,REMOVE,-5,-4,NJ,NORTHEAST
604644,Cablevision,REMOVE,REMOVE,REMOVE,-5,-4,NJ,NORTHEAST
604648,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
604652,Cablevision,CABLE,15,5,-5,-4,NJ,NORTHEAST
607782,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
614234,Cablevision,CABLE,15,5,-5,-4,NJ,NORTHEAST
614236,Cablevision,REMOVE,REMOVE,REMOVE,-5,-4,NJ,NORTHEAST
614238,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
614242,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
614248,Cablevision,CABLE,15,5,-5,-4,NJ,NORTHEAST
614252,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
614256,Cablevision,REMOVE,REMOVE,REMOVE,-5,-4,NJ,NORTHEAST
614258,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
614262,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,NJ,NORTHEAST
614264,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
614266,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
614990,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
615008,Comcast,CABLE,3,0.768,-5,-4,NJ,NORTHEAST
615230,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
615232,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
615234,Cablevision,REMOVE,REMOVE,REMOVE,-5,-4,NJ,NORTHEAST
615236,Cablevision,CABLE,101,35,-5,-4,NJ,NORTHEAST
615238,Comcast,CABLE,3,0.768,-5,-4,NJ,NORTHEAST
620688,Verizon,FIBER,50,50,-5,-4,NJ,NORTHEAST
620690,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
624006,Hughes,SATELLITE,5,1,-5,-4,NJ,NORTHEAST
634638,Comcast,CABLE,105,10,-5,-4,NJ,NORTHEAST
638388,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
638392,Cablevision,CABLE,50,25,-5,-4,NJ,NORTHEAST
638396,Comcast,CABLE,105,10,-5,-4,NJ,NORTHEAST
976,Comcast,CABLE,25,5,-7,-6,NM,WEST
5288,Qwest,DSL,7,0.896,-7,-6,NM,WEST
5585,Qwest,DSL,40,5,-7,-6,NM,WEST
5604,Comcast,CABLE,25,5,-7,-6,NM,WEST
5636,Comcast,CABLE,25,5,-7,-6,NM,WEST
5873,Miscellaneous,REMOVE,MISC,MISC,-7,-6,NM,WEST
5895,Qwest,DSL,1.5,0.896,-7,-6,NM,WEST
5937,Qwest,DSL,12,0.896,-7,-6,NM,WEST
6078,Comcast,CABLE,25,5,-7,-6,NM,WEST
6151,Comcast,CABLE,25,5,-7,-6,NM,WEST
6391,Comcast,CABLE,50,10,-7,-6,NM,WEST
6459,Comcast,CABLE,50,10,-7,-6,NM,WEST
6470,Qwest,DSL,7,0.896,-7,-6,NM,WEST
6568,Comcast,CABLE,50,10,-7,-6,NM,WEST
6631,Comcast,CABLE,50,10,-7,-6,NM,WEST
6719,Comcast,CABLE,25,5,-7,-6,NM,WEST
7190,Qwest,DSL,20,0.896,-7,-6,NM,WEST
7251,Comcast,CABLE,25,5,-7,-6,NM,WEST
7637,Comcast,CABLE,50,10,-7,-6,NM,WEST
7786,Comcast,CABLE,25,5,-7,-6,NM,WEST
7940,Qwest,DSL,1.5,0.896,-7,-6,NM,WEST
8098,Windstream,DSL,10,0.768,-7,-6,NM,WEST
8120,Qwest,DSL,1.5,0.64,-7,-6,NM,WEST
8601,Qwest,DSL,1.5,0.896,-7,-6,NM,WEST
9012,Qwest,DSL,7,0.896,-7,-6,NM,WEST
9405,Qwest,DSL,12,0.896,-7,-6,NM,WEST
9539,Qwest,DSL,7,0.896,-7,-6,NM,WEST
13445,Comcast,CABLE,25,5,-7,-6,NM,WEST
27147,Windstream,DSL,1.5,0.384,-7,-6,NM,WEST
27255,Windstream,DSL,6,0.768,-7,-6,NM,WEST
29679,Comcast,CABLE,50,10,-7,-6,NM,WEST
29681,Qwest,DSL,40,5,-7,-6,NM,WEST
29682,Qwest,DSL,20,0.896,-7,-6,NM,WEST
29685,Qwest,DSL,5,0.896,-7,-6,NM,WEST
29686,Qwest,DSL,5,0.896,-7,-6,NM,WEST
29687,Comcast,CABLE,25,5,-7,-6,NM,WEST
186880,CenturyLink,DSL,1.5,0.256,-7,-6,NM,WEST
207348,Windstream,DSL,3,0.768,-7,-6,NM,WEST
213582,Qwest,DSL,3,0.64,-7,-6,NM,WEST
213584,Comcast,CABLE,50,10,-7,-6,NM,WEST
213586,Comcast,REMOVE,REMOVE,REMOVE,-7,-6,NM,WEST
215206,Qwest,DSL,3,0.64,-6,-5,NM,WEST
215700,Qwest,DSL,12,0.896,-7,-6,NM,WEST
215998,Qwest,DSL,40,5,-7,-6,NM,WEST
216762,Qwest,DSL,40,5,-7,-6,NM,WEST
234268,Qwest,DSL,12,0.896,-7,-6,NM,WEST
234274,Comcast,CABLE,50,10,-7,-6,NM,WEST
235306,Qwest,DSL,40,5,-7,-6,NM,WEST
243240,Qwest,DSL,12,0.896,-7,-6,NM,WEST
244872,Qwest,DSL,20,0.896,-7,-6,NM,WEST
251460,Miscellaneous,REMOVE,MISC,MISC,-7,-6,NM,WEST
599956,Comcast,CABLE,25,5,-7,-6,NM,WEST
600900,Comcast,CABLE,25,5,-7,-6,NM,WEST
614166,Qwest,DSL,40,20,-7,-6,NM,WEST
614208,Windstream,DSL,12,0.768,-7,-6,NM,WEST
521,Charter,CABLE,60,4,-8,-7,NV,WEST
1106,Cox,REMOVE,REMOVE,REMOVE,-8,-7,NV,WEST
5489,Cox,CABLE,50,5,-8,-7,NV,WEST
6374,Cox,CABLE,100,10,-8,-7,NV,WEST
6844,Cox,CABLE,25,5,-8,-7,NV,WEST
7178,AT&T,DSL,6,0.512,-8,-7,NV,WEST
7257,Cox,CABLE,100,10,-8,-7,NV,WEST
7462,Charter,CABLE,60,4,-8,-7,NV,WEST
7471,Cox,CABLE,25,5,-8,-7,NV,WEST
7708,CenturyLink,DSL,10,0.768,-8,-7,NV,WEST
7794,Cox,REMOVE,REMOVE,REMOVE,-8,-7,NV,WEST
8392,Clearwire,REMOVE,MISC,MISC,-8,-7,NV,WEST
8599,CenturyLink,DSL,8,0.768,-8,-7,NV,WEST
8678,CenturyLink,DSL,1.5,0.512,-8,-7,NV,WEST
8928,Charter,CABLE,30,4,-8,-7,NV,WEST
9143,Cox,CABLE,25,5,-8,-7,NV,WEST
9338,Cox,CABLE,50,5,-6,-5,NV,WEST
10326,AT&T,DSL,6,0.512,-8,-7,NV,WEST
10667,Charter,CABLE,30,4,-8,-7,NV,WEST
10687,Charter,CABLE,60,4,-8,-7,NV,WEST
10716,Charter,CABLE,60,4,-8,-7,NV,WEST
10717,Cox,CABLE,100,10,-8,-7,NV,WEST
10763,Charter,CABLE,60,4,-8,-7,NV,WEST
10807,Charter,REMOVE,REMOVE,REMOVE,-8,-7,NV,WEST
11422,Cox,CABLE,5,1,-8,-7,NV,WEST
11443,Charter,CABLE,60,4,-8,-7,NV,WEST
11718,CenturyLink,DSL,10,0.768,-8,-7,NV,WEST
12067,Charter,CABLE,60,4,-8,-7,NV,WEST
12099,Miscellaneous,REMOVE,MISC,MISC,-8,-7,NV,WEST
12214,Charter,CABLE,60,4,-8,-7,NV,WEST
12695,Charter,CABLE,60,4,-8,-7,NV,WEST
