Unit ID,ISP,Technology,STATE,CENSUS,timezone_offset,timezone_offset_dst,Download,Upload
28849,Time Warner Cable,REMOVE,CA,WEST,-8,-7,REMOVE,REMOVE
28854,Time Warner Cable,CABLE,HI,WEST,-10,-10,50,5
28875,Time Warner Cable,CABLE,KY,SOUTH,-5,-4,50,5
28895,Time Warner Cable,CABLE,VA,SOUTH,-5,-4,30,5
28896,Time Warner Cable,REMOVE,NC,SOUTH,-5,-4,REMOVE,REMOVE
28897,Time Warner Cable,CABLE,NC,SOUTH,-5,-4,15,1
29731,Time Warner Cable,REMOVE,CA,WEST,-6,-5,REMOVE,REMOVE
30679,Time Warner Cable,CABLE,NC,SOUTH,-5,-4,2,1
30682,Time Warner Cable,CABLE,NC,SOUTH,-5,-4,50,5
32441,Time Warner Cable,CABLE,OH,MIDWEST,-5,-4,15,1
32459,Time Warner Cable,CABLE,CA,WEST,-8,-7,50,5
32465,Time Warner Cable,CABLE,ME,NORTHEAST,-5,-4,20,2
32501,Time Warner Cable,CABLE,KY,SOUTH,-5,-4,30,5
32648,Time Warner Cable,CABLE,NC,SOUTH,-5,-4,3,1
132344,Time Warner Cable,CABLE,CA,WEST,-8,-7,20,2
139116,Time Warner Cable,REMOVE,NC,SOUTH,-5,-4,REMOVE,REMOVE
139120,Time Warner Cable,CABLE,WI,MIDWEST,-6,-5,15,1
176883,Time Warner Cable,CABLE,NH,NORTHEAST,-5,-4,15,1
180542,Time Warner Cable,CABLE,NY,NORTHEAST,-6,-5,50,5
186878,Time Warner Cable,CABLE,OH,MIDWEST,-5,-4,2,1
207302,Time Warner Cable,CABLE,NC,SOUTH,-5,-4,50,5
207304,Time Warner Cable,REMOVE,NC,SOUTH,-5,-5,REMOVE,REMOVE
207338,Time Warner Cable,REMOVE,TX,SOUTH,-6,-5,REMOVE,REMOVE
210362,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-5,50,5
210374,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-4,30,5
210398,Time Warner Cable,CABLE,WI,MIDWEST,-6,-5,50,5
210400,Time Warner Cable,CABLE,WI,MIDWEST,-6,-5,50,5
210428,Time Warner Cable,CABLE,TX,SOUTH,-6,-5,15,1
210430,Time Warner Cable,REMOVE,TX,SOUTH,-6,-5,REMOVE,REMOVE
210434,Time Warner Cable,CABLE,TX,SOUTH,-6,-5,50,5
210448,Time Warner Cable,CABLE,CA,WEST,-8,-7,50,5
211210,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-4,50,5
211218,Time Warner Cable,CABLE,NC,SOUTH,-5,-5,20,2
211222,Time Warner Cable,CABLE,NC,SOUTH,-5,-5,50,5
211224,Time Warner Cable,CABLE,NC,SOUTH,-5,-5,50,5
211226,Time Warner Cable,CABLE,NC,SOUTH,-5,-5,50,5
211230,Time Warner Cable,CABLE,SC,SOUTH,-5,-4,50,5
213330,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-5,50,5
213598,Time Warner Cable,CABLE,CA,WEST,-8,-7,50,5
213606,Time Warner Cable,CABLE,CA,WEST,-8,-7,20,2
214040,Time Warner Cable,CABLE,CA,WEST,-8,-7,50,5
214380,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-5,30,5
214384,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-5,50,5
214386,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-4,7,1
214494,Time Warner Cable,CABLE,OH,MIDWEST,-5,-5,15,1
214584,Time Warner Cable,CABLE,NE,MIDWEST,-6,-5,30,5
215284,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-5,15,1
215334,Time Warner Cable,CABLE,NC,SOUTH,-5,-4,30,5
215660,Time Warner Cable,CABLE,OR,WEST,-8,-7,15,1
215714,Time Warner Cable,CABLE,CA,WEST,-8,-7,30,5
216066,Time Warner Cable,CABLE,CA,WEST,-8,-7,50,5
216136,Time Warner Cable,CABLE,UNKNOWN,UNKNOWN,-5,-5,20,2
216776,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-5,200,20
216826,Time Warner Cable,CABLE,CA,WEST,-8,-7,50,5
217150,Time Warner Cable,REMOVE,CA,WEST,-8,-7,REMOVE,REMOVE
217186,Time Warner Cable,REMOVE,FL,SOUTH,-5,-5,REMOVE,REMOVE
217194,Time Warner Cable,CABLE,SC,SOUTH,-5,-4,50,5
217749,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-5,7,1
217767,Time Warner Cable,CABLE,TX,SOUTH,-6,-5,2,1
222065,Time Warner Cable,REMOVE,NC,SOUTH,-5,-5,REMOVE,REMOVE
222079,Time Warner Cable,CABLE,NH,NORTHEAST,-5,-4,50,5
232442,Time Warner Cable,REMOVE,CA,WEST,-5,-4,REMOVE,REMOVE
241853,Time Warner Cable,CABLE,WI,MIDWEST,-6,-5,7,1
241875,Time Warner Cable,CABLE,OH,MIDWEST,-5,-4,30,5
241889,Time Warner Cable,REMOVE,NC,SOUTH,-5,-5,REMOVE,REMOVE
243226,Time Warner Cable,CABLE,OH,MIDWEST,-5,-5,50,5
243230,Time Warner Cable,CABLE,WI,MIDWEST,-6,-5,30,5
243298,Time Warner Cable,CABLE,NC,SOUTH,-6,-5,15,1
244780,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-4,30,5
244804,Time Warner Cable,CABLE,CA,WEST,-8,-7,15,1
244890,Time Warner Cable,REMOVE,CA,WEST,-8,-7,REMOVE,REMOVE
248162,Time Warner Cable,REMOVE,CA,WEST,-8,-7,REMOVE,REMOVE
256980,Time Warner Cable,CABLE,TX,SOUTH,-6,-5,100,10
421792,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-4,30,5
421800,Time Warner Cable,CABLE,NC,SOUTH,-5,-4,50,5
421816,Time Warner Cable,CABLE,TX,SOUTH,-6,-5,50,5
435504,Time Warner Cable,CABLE,IN,MIDWEST,-5,-4,30,5
435512,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-4,15,1
468770,Time Warner Cable,CABLE,CA,WEST,-5,-4,50,5
501316,Time Warner Cable,CABLE,VA,SOUTH,-5,-4,20,2
539342,Time Warner Cable,CABLE,NC,SOUTH,-5,-4,20,2
557588,Time Warner Cable,CABLE,HI,WEST,-10,-9,50,5
557590,Time Warner Cable,CABLE,HI,WEST,-10,-9,50,5
568822,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-4,20,2
578302,Time Warner Cable,CABLE,OH,MIDWEST,-5,-4,50,5
589690,Time Warner Cable,CABLE,UNKNOWN,UNKNOWN,-5,-4,50,5
599740,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-4,20,2
599742,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-4,15,1
599746,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-4,15,1
599784,Time Warner Cable,CABLE,SC,SOUTH,-5,-4,30,5
599822,Time Warner Cable,CABLE,OH,MIDWEST,-5,-4,30,5
599882,Time Warner Cable,CABLE,TX,SOUTH,-6,-5,300,20
600882,Time Warner Cable,CABLE,UNKNOWN,UNKNOWN,-5,-4,15,1
605682,Time Warner Cable,CABLE,TX,SOUTH,-6,-5,50,5
605960,Time Warner Cable,CABLE,FL,SOUTH,-5,-4,30,5
605978,Time Warner Cable,CABLE,CA,WEST,-8,-7,100,10
613982,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-4,50,5
613984,Time Warner Cable,REMOVE,NY,NORTHEAST,-5,-4,REMOVE,REMOVE
614014,Time Warner Cable,CABLE,NC,SOUTH,-5,-4,30,5
614018,Time Warner Cable,CABLE,NC,SOUTH,-5,-4,300,20
614050,Time Warner Cable,CABLE,FL,SOUTH,-5,-4,150,10
614054,Time Warner Cable,REMOVE,FL,SOUTH,-5,-4,REMOVE,REMOVE
614068,Time Warner Cable,CABLE,OH,MIDWEST,-5,-4,30,5
614150,Time Warner Cable,CABLE,TX,SOUTH,-6,-5,300,20
614168,Time Warner Cable,CABLE,CA,WEST,-8,-7,50,5
614172,Time Warner Cable,CABLE,CA,WEST,-8,-7,300,20
614182,Time Warner Cable,CABLE,CA,WEST,-8,-7,10,1
614190,Time Warner Cable,CABLE,CA,WEST,-8,-7,300,20
615074,Time Warner Cable,CABLE,GA,SOUTH,-5,-4,20,20
615328,Time Warner Cable,CABLE,NE,MIDWEST,-6,-5,20,2
615364,Time Warner Cable,REMOVE,IA,MIDWEST,-6,-5,REMOVE,REMOVE
615482,Time Warner Cable,REMOVE,KY,SOUTH,-5,-4,REMOVE,REMOVE
623930,Time Warner Cable,CABLE,TX,SOUTH,-6,-5,30,5
625966,Time Warner Cable,REMOVE,NY,NORTHEAST,-5,-4,REMOVE,REMOVE
626786,Time Warner Cable,CABLE,TX,SOUTH,-7,-6,50,5
626788,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-4,300,20
626796,Time Warner Cable,CABLE,OH,MIDWEST,-5,-4,30,5
631648,Time Warner Cable,CABLE,TX,SOUTH,-6,-5,20,2
632962,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-4,30,5
632976,Time Warner Cable,CABLE,UNKNOWN,UNKNOWN,-5,-4,50,5
633308,Time Warner Cable,REMOVE,NC,SOUTH,-5,-4,REMOVE,REMOVE
634636,Time Warner Cable,CABLE,CA,WEST,-8,-7,100,10
636388,Time Warner Cable,REMOVE,KY,SOUTH,-5,-4,REMOVE,REMOVE
637772,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-4,15,1
637786,Time Warner Cable,CABLE,KY,SOUTH,-5,-4,75,5
637802,Time Warner Cable,CABLE,AR,SOUTH,-6,-5,100,10
637808,Time Warner Cable,CABLE,TX,SOUTH,-6,-5,300,20
649206,Time Warner Cable,CABLE,IN,MIDWEST,-10,-10,15,1
655382,Time Warner Cable,REMOVE,TX,SOUTH,-6,-5,REMOVE,REMOVE
655386,Time Warner Cable,CABLE,UNKNOWN,UNKNOWN,-8,-7,15,1
657938,Time Warner Cable,CABLE,CA,WEST,-8,-7,200,20
658312,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-4,30,5
660138,Time Warner Cable,CABLE,FL,SOUTH,-5,-4,150,10
660958,Time Warner Cable,CABLE,SC,SOUTH,-5,-4,50,5
660976,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-4,30,5
660982,Time Warner Cable,CABLE,CA,WEST,-8,-7,300,20
661076,Time Warner Cable,CABLE,TX,SOUTH,-6,-5,300,20
661124,Time Warner Cable,CABLE,CA,WEST,-8,-7,200,20
661128,Time Warner Cable,REMOVE,NC,SOUTH,-5,-4,REMOVE,REMOVE
662410,Time Warner Cable,CABLE,CA,WEST,-8,-7,50,5
663124,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-4,15,1
665180,Time Warner Cable,REMOVE,UNKNOWN,UNKNOWN,-5,-4,REMOVE,REMOVE
665182,Time Warner Cable,REMOVE,UNKNOWN,UNKNOWN,-5,-4,REMOVE,REMOVE
665188,Time Warner Cable,CABLE,TX,SOUTH,-7,-6,20,2
665192,Time Warner Cable,CABLE,OH,MIDWEST,-5,-4,50,5
668504,Time Warner Cable,CABLE,NC,SOUTH,-5,-4,100,10
669080,Time Warner Cable,CABLE,MO,MIDWEST,-6,-5,300,20
670113,Time Warner Cable,CABLE,FL,SOUTH,-5,-4,30,5
675974,Time Warner Cable,CABLE,UNKNOWN,UNKNOWN,-5,-4,30,5
675976,Time Warner Cable,CABLE,CA,WEST,-5,-4,15,1
676006,Time Warner Cable,REMOVE,GA,SOUTH,-8,-7,REMOVE,REMOVE
676010,Time Warner Cable,CABLE,CA,WEST,-8,-7,300,20
676028,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-4,200,20
676068,Time Warner Cable,CABLE,CA,WEST,-8,-7,300,20
775732,Time Warner Cable,CABLE,NC,SOUTH,-5,-4,50,5
775806,Time Warner Cable,CABLE,KY,SOUTH,-5,-4,15,1
775810,Time Warner Cable,CABLE,HI,WEST,-10,-10,300,20
797046,Time Warner Cable,REMOVE,ME,NORTHEAST,-5,-4,REMOVE,REMOVE
797068,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-4,300,20
797070,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-4,300,20
797078,Time Warner Cable,REMOVE,NY,NORTHEAST,-5,-4,REMOVE,REMOVE
797088,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-4,30,5
797118,Time Warner Cable,CABLE,NC,SOUTH,-5,-4,50,5
797120,Time Warner Cable,CABLE,NC,SOUTH,-5,-4,30,5
797122,Time Warner Cable,CABLE,NC,SOUTH,-5,-4,100,10
797126,Time Warner Cable,CABLE,NC,SOUTH,-5,-4,300,20
797128,Time Warner Cable,CABLE,NC,SOUTH,-5,-4,200,20
797148,Time Warner Cable,CABLE,FL,SOUTH,-5,-4,100,10
797162,Time Warner Cable,CABLE,AL,SOUTH,-6,-5,150,10
797198,Time Warner Cable,CABLE,TX,SOUTH,-6,-5,300,20
797246,Time Warner Cable,CABLE,ME,NORTHEAST,-5,-4,15,1
797266,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-4,50,5
797274,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-4,30,5
797296,Time Warner Cable,REMOVE,NC,SOUTH,-5,-4,REMOVE,REMOVE
797298,Time Warner Cable,REMOVE,UNKNOWN,UNKNOWN,-5,-4,REMOVE,REMOVE
797300,Time Warner Cable,CABLE,NC,SOUTH,-5,-4,50,5
797304,Time Warner Cable,CABLE,NC,SOUTH,-5,-4,50,5
797324,Time Warner Cable,CABLE,OH,MIDWEST,-5,-4,50,5
797370,Time Warner Cable,CABLE,TX,SOUTH,-6,-5,50,20
797372,Time Warner Cable,CABLE,TX,SOUTH,-6,-5,100,10
797384,Time Warner Cable,CABLE,TX,SOUTH,-6,-5,300,20
797394,Time Warner Cable,CABLE,TX,SOUTH,-6,-5,20,20
797396,Time Warner Cable,CABLE,TX,SOUTH,-6,-5,300,20
797398,Time Warner Cable,CABLE,TX,SOUTH,-7,-6,30,5
797440,Time Warner Cable,CABLE,CA,WEST,-8,-7,300,20
797442,Time Warner Cable,CABLE,CA,WEST,-8,-7,300,20
797444,Time Warner Cable,CABLE,CA,WEST,-8,-7,300,20
797452,Time Warner Cable,CABLE,CA,WEST,-8,-7,200,20
797456,Time Warner Cable,CABLE,CA,WEST,-8,-7,30,5
797458,Time Warner Cable,CABLE,UNKNOWN,UNKNOWN,-8,-7,30,5
797464,Time Warner Cable,CABLE,CA,WEST,-8,-7,300,20
797502,Time Warner Cable,CABLE,UNKNOWN,UNKNOWN,-6,-5,15,1
797504,Time Warner Cable,CABLE,TX,SOUTH,-6,-5,100,10
797568,Time Warner Cable,CABLE,CA,WEST,-8,-7,50,20
797570,Time Warner Cable,REMOVE,CA,WEST,-8,-7,REMOVE,REMOVE
797574,Time Warner Cable,CABLE,IL,MIDWEST,-8,-7,15,1
797576,Time Warner Cable,CABLE,CA,WEST,-8,-7,50,5
797624,Time Warner Cable,CABLE,UNKNOWN,UNKNOWN,-8,-7,200,20
797626,Time Warner Cable,CABLE,CA,WEST,-8,-7,50,5
797628,Time Warner Cable,CABLE,CA,WEST,-8,-7,300,20
797712,Time Warner Cable,CABLE,NC,SOUTH,-5,-4,200,20
797722,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-4,200,20
797726,Time Warner Cable,REMOVE,NY,NORTHEAST,-5,-4,REMOVE,REMOVE
797728,Time Warner Cable,CABLE,OH,MIDWEST,-5,-4,50,5
797736,Time Warner Cable,CABLE,TX,SOUTH,-6,-5,30,5
797738,Time Warner Cable,CABLE,TX,SOUTH,-6,-5,50,5
797740,Time Warner Cable,CABLE,TX,SOUTH,-6,-5,300,20
797742,Time Warner Cable,CABLE,UT,WEST,-7,-7,2,1
797756,Time Warner Cable,CABLE,CA,WEST,-8,-7,50,5
797760,Time Warner Cable,CABLE,CA,WEST,-8,-7,3,1
798374,Time Warner Cable,CABLE,UNKNOWN,UNKNOWN,-6,-5,300,20
799240,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-4,300,20
799320,Time Warner Cable,CABLE,TX,SOUTH,-6,-5,100,20
799414,Time Warner Cable,REMOVE,NC,SOUTH,-5,-4,REMOVE,REMOVE
799602,Time Warner Cable,CABLE,FL,SOUTH,-5,-4,150,10
800082,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-4,200,20
800084,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-4,300,20
800086,Time Warner Cable,CABLE,CA,WEST,-8,-7,100,10
800088,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-4,300,20
800338,Time Warner Cable,CABLE,NC,SOUTH,-5,-4,100,10
800348,Time Warner Cable,CABLE,CA,WEST,-8,-7,300,20
800350,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-4,20,2
800356,Time Warner Cable,CABLE,NC,SOUTH,-5,-4,200,20
801238,Time Warner Cable,CABLE,CA,WEST,-8,-7,50,5
801258,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-4,300,20
805002,Time Warner Cable,CABLE,CA,WEST,-8,-7,50,5
805040,Time Warner Cable,CABLE,NC,SOUTH,-5,-4,30,5
805678,Time Warner Cable,CABLE,KS,MIDWEST,-8,-7,200,20
805690,Time Warner Cable,CABLE,CA,WEST,-8,-7,15,1
805698,Time Warner Cable,CABLE,NC,SOUTH,-5,-4,300,20
805744,Time Warner Cable,CABLE,TX,SOUTH,-6,-5,15,1
805770,Time Warner Cable,REMOVE,CA,WEST,-8,-7,REMOVE,REMOVE
805914,Time Warner Cable,REMOVE,FL,SOUTH,-5,-4,REMOVE,REMOVE
806072,Time Warner Cable,REMOVE,NY,NORTHEAST,-5,-4,REMOVE,REMOVE
806164,Time Warner Cable,REMOVE,TX,SOUTH,-6,-5,REMOVE,REMOVE
806224,Time Warner Cable,CABLE,NE,MIDWEST,-6,-5,50,5
806232,Time Warner Cable,CABLE,UNKNOWN,UNKNOWN,-10,-10,15,1
811884,Time Warner Cable,CABLE,NY,NORTHEAST,-5,-4,200,20
811992,Time Warner Cable,CABLE,CA,WEST,-8,-7,50,5
386,Verizon,REMOVE,MA,NORTHEAST,-5,-4,REMOVE,REMOVE
390,Verizon,FIBER,KY,SOUTH,-5,-4,50,50
429,Verizon,FIBER,CA,WEST,-8,-7,25,25
431,Verizon,FIBER,CA,WEST,-8,-7,15,5
435,Verizon,FIBER,MD,SOUTH,-5,-4,75,75
447,Verizon,FIBER,PA,NORTHEAST,-5,-4,35,35
477,Verizon,FIBER,NJ,NORTHEAST,-5,-4,35,35
522,Verizon,FIBER,VA,SOUTH,-5,-4,25,25
538,Verizon,FIBER,NY,NORTHEAST,-5,-4,75,75
576,Verizon,FIBER,PA,NORTHEAST,-5,-4,25,25
622,Verizon,FIBER,CA,WEST,-8,-7,25,25
635,Verizon,FIBER,VA,SOUTH,-5,-4,50,50
636,Verizon,FIBER,TX,SOUTH,-6,-5,75,75
678,Verizon,FIBER,VA,SOUTH,-5,-4,75,75
703,Verizon,FIBER,PA,NORTHEAST,-5,-4,50,50
715,Verizon,FIBER,NY,NORTHEAST,-5,-4,35,35
745,Verizon,FIBER,NY,NORTHEAST,-5,-4,25,25
763,Verizon,FIBER,MD,SOUTH,-5,-4,75,75
785,Verizon,FIBER,CA,WEST,-8,-7,20,20
794,Verizon,FIBER,NY,NORTHEAST,-5,-4,75,75
812,Verizon,FIBER,MD,SOUTH,-5,-4,75,75
834,Verizon,FIBER,CA,WEST,-8,-7,50,50
858,Verizon,FIBER,VA,SOUTH,-5,-4,75,75
872,Verizon,FIBER,NY,NORTHEAST,-5,-4,35,35
970,Verizon,FIBER,VA,SOUTH,-5,-4,20,5
1014,Verizon,FIBER,NJ,NORTHEAST,-5,-4,50,50
1026,Verizon,FIBER,CA,WEST,-8,-7,75,75
1031,Verizon,FIBER,CA,WEST,-8,-7,25,25
1048,Verizon,FIBER,NY,NORTHEAST,-5,-4,75,75
1165,Verizon,FIBER,VA,SOUTH,-5,-4,75,75
1202,Verizon,FIBER,NJ,NORTHEAST,-5,-4,50,50
1220,Verizon,FIBER,CA,WEST,-8,-7,50,50
1224,Verizon,FIBER,VA,SOUTH,-5,-4,75,75
1235,Verizon,FIBER,VA,SOUTH,-5,-4,50,50
1287,Verizon,FIBER,CA,WEST,-8,-7,75,75
1297,Verizon,FIBER,MD,SOUTH,-5,-4,75,75
5055,Verizon,FIBER,UNKNOWN,UNKNOWN,-6,-5,25,25
5192,Verizon,FIBER,VA,SOUTH,-5,-4,15,15
5211,Verizon,FIBER,PA,NORTHEAST,-5,-4,75,75
5216,Verizon,FIBER,TX,SOUTH,-6,-5,35,35
5247,Verizon,FIBER,PA,NORTHEAST,-5,-4,50,50
5365,Verizon,FIBER,UNKNOWN,UNKNOWN,-5,-4,75,75
5376,Verizon,FIBER,VA,SOUTH,-5,-4,75,75
5394,Verizon,FIBER,CA,WEST,-8,-7,50,50
5395,Verizon,FIBER,VA,SOUTH,-5,-4,50,50
5407,Verizon,FIBER,NJ,NORTHEAST,-6,-5,35,35
5459,Verizon,REMOVE,TX,SOUTH,-6,-5,REMOVE,REMOVE
5475,Verizon,FIBER,NJ,NORTHEAST,-5,-4,25,25
5521,Verizon,FIBER,MD,SOUTH,-5,-4,50,50
5549,Verizon,FIBER,TX,SOUTH,-6,-5,25,25
5578,Verizon,FIBER,VA,SOUTH,-5,-4,15,15
5600,Verizon,FIBER,VA,SOUTH,-5,-4,25,25
5606,Verizon,FIBER,VA,SOUTH,-5,-4,25,25
5711,Verizon,FIBER,NY,NORTHEAST,-5,-4,75,35
5712,Verizon,FIBER,VA,SOUTH,-5,-4,50,50
5864,Verizon,FIBER,NJ,NORTHEAST,-5,-4,35,35
5906,Verizon,FIBER,VA,SOUTH,-5,-4,75,35
5968,Verizon,FIBER,MA,NORTHEAST,-6,-5,35,35
6057,Verizon,FIBER,MD,SOUTH,-5,-4,35,35
6085,Verizon,FIBER,PA,NORTHEAST,-5,-4,75,75
6167,Verizon,FIBER,PA,NORTHEAST,-5,-4,50,50
6177,Verizon,FIBER,NJ,NORTHEAST,-6,-5,50,50
6216,Verizon,FIBER,TX,SOUTH,-6,-5,25,25
6233,Verizon,FIBER,PA,NORTHEAST,-5,-4,75,75
6285,Verizon,FIBER,NY,NORTHEAST,-5,-4,75,75
6338,Verizon,FIBER,MA,NORTHEAST,-5,-4,50,50
6403,Verizon,FIBER,MA,NORTHEAST,-6,-5,50,50
6450,Verizon,FIBER,NY,NORTHEAST,-5,-4,25,25
6457,Verizon,FIBER,MD,SOUTH,-5,-4,75,75
6471,Verizon,FIBER,NY,NORTHEAST,-5,-4,75,75
6512,Verizon,FIBER,VA,SOUTH,-5,-4,75,75
6594,Verizon,FIBER,MD,SOUTH,-5,-4,25,25
6654,Verizon,FIBER,PA,NORTHEAST,-5,-4,15,15
6690,Verizon,FIBER,MD,SOUTH,-5,-4,50,50
6772,Verizon,FIBER,MD,SOUTH,-5,-4,15,15
6814,Verizon,FIBER,CA,WEST,-8,-7,25,25
6888,Verizon,FIBER,VA,SOUTH,-5,-4,10,2
7043,Verizon,FIBER,VA,SOUTH,-5,-4,25,25
7194,Verizon,FIBER,NJ,NORTHEAST,-5,-4,50,50
7216,Verizon,FIBER,FL,SOUTH,-5,-4,25,25
7220,Verizon,FIBER,VA,SOUTH,-5,-4,35,35
7305,Verizon,FIBER,VA,SOUTH,-5,-4,75,75
7370,Verizon,FIBER,CA,WEST,-8,-7,35,35
7375,Verizon,FIBER,VA,SOUTH,-5,-4,50,50
7376,Verizon,FIBER,NY,NORTHEAST,-5,-4,50,50
7406,Verizon,FIBER,NY,NORTHEAST,-5,-4,25,25
7466,Verizon,FIBER,VA,SOUTH,-5,-4,50,50
7477,Verizon,FIBER,FL,SOUTH,-5,-4,75,75
7528,Verizon,FIBER,TX,SOUTH,-6,-5,35,35
7551,Verizon,FIBER,NJ,NORTHEAST,-5,-4,75,75
7590,Verizon,FIBER,VA,SOUTH,-5,-4,50,50
7628,Verizon,FIBER,TX,SOUTH,-6,-5,75,75
7647,Verizon,FIBER,MD,SOUTH,-5,-4,75,75
7842,Verizon,FIBER,MA,NORTHEAST,-5,-4,50,50
7934,Verizon,FIBER,NY,NORTHEAST,-5,-4,35,35
7937,Verizon,FIBER,VA,SOUTH,-5,-4,35,35
7988,Verizon,FIBER,MD,SOUTH,-5,-4,50,50
8071,Verizon,FIBER,NY,NORTHEAST,-5,-4,50,50
8105,Verizon,FIBER,TX,SOUTH,-6,-5,75,75
8288,Verizon,FIBER,MA,NORTHEAST,-5,-4,75,75
8449,Verizon,FIBER,NY,NORTHEAST,-5,-4,75,75
8670,Verizon,REMOVE,NY,NORTHEAST,-5,-4,REMOVE,REMOVE
8685,Verizon,FIBER,UNKNOWN,UNKNOWN,-5,-4,25,25
8691,Verizon,FIBER,VA,SOUTH,-6,-5,75,75
8770,Verizon,FIBER,TX,SOUTH,-6,-5,25,25
8803,Verizon,REMOVE,VA,SOUTH,-5,-4,REMOVE,REMOVE
8846,Verizon,FIBER,MD,SOUTH,-5,-4,25,25
8929,Verizon,FIBER,DE,SOUTH,-5,-4,50,50
9257,Verizon,FIBER,CA,WEST,-8,-7,35,35
9273,Verizon,FIBER,TX,SOUTH,-6,-5,25,25
9503,Verizon,FIBER,NY,NORTHEAST,-5,-4,50,50
9526,Verizon,FIBER,NJ,NORTHEAST,-6,-5,75,75
9555,Verizon,FIBER,NJ,NORTHEAST,-5,-4,25,25
9560,Verizon,FIBER,NY,NORTHEAST,-5,-4,25,25
9672,Verizon,FIBER,NY,NORTHEAST,-5,-4,25,25
9678,Verizon,FIBER,NY,NORTHEAST,-5,-4,50,50
9731,Verizon,FIBER,NY,NORTHEAST,-5,-4,50,50
9865,Verizon,FIBER,PA,NORTHEAST,-5,-4,50,50
9980,Verizon,FIBER,VA,SOUTH,-5,-4,25,25
10002,Verizon,REMOVE,NY,NORTHEAST,-5,-4,REMOVE,REMOVE
10004,Verizon,FIBER,MD,SOUTH,-5,-4,25,25
10226,Verizon,FIBER,RI,NORTHEAST,-6,-5,25,25
10339,Verizon,FIBER,MD,SOUTH,-5,-4,50,50
10347,Verizon,FIBER,PA,NORTHEAST,-5,-4,15,15
10397,Verizon,FIBER,CA,WEST,-8,-7,15,15
10432,Verizon,FIBER,CA,WEST,-8,-7,75,75
10434,Verizon,FIBER,PA,NORTHEAST,-5,-4,50,50
10451,Verizon,FIBER,CA,WEST,-8,-7,25,25
10470,Verizon,FIBER,MA,NORTHEAST,-6,-5,50,50
10507,Verizon,FIBER,VA,SOUTH,-5,-4,25,25
10523,Verizon,FIBER,VA,SOUTH,-5,-4,50,50
10571,Verizon,FIBER,MA,NORTHEAST,-6,-5,75,75
11012,Verizon,FIBER,NJ,NORTHEAST,-5,-4,75,75
11094,Verizon,FIBER,NJ,NORTHEAST,-6,-5,50,50
11310,Verizon,FIBER,MD,SOUTH,-5,-4,50,50
11342,Verizon,FIBER,VA,SOUTH,-5,-4,25,25
11389,Verizon,FIBER,VA,SOUTH,-5,-4,75,75
11413,Verizon,FIBER,PA,NORTHEAST,-5,-4,50,50
11453,Verizon,FIBER,CA,WEST,-8,-7,50,50
11457,Verizon,FIBER,VA,SOUTH,-5,-4,25,25
11530,Verizon,FIBER,PA,NORTHEAST,-5,-4,25,25
11620,Verizon,FIBER,CA,WEST,-8,-7,15,15
11972,Verizon,FIBER,MA,NORTHEAST,-6,-5,25,25
11999,Verizon,FIBER,MD,SOUTH,-5,-4,75,75
12004,Verizon,FIBER,CA,WEST,-8,-7,75,75
12023,Verizon,FIBER,TX,SOUTH,-6,-5,50,50
12194,Verizon,FIBER,VA,SOUTH,-5,-4,50,50
12495,Verizon,FIBER,NY,NORTHEAST,-5,-4,50,50
12582,Verizon,FIBER,VA,SOUTH,-5,-4,25,25
