Unit ID,ISP,Technology,State,Census,timezone_offset,timezone_offset_dst,Download,Download - Lower Bound,Download - Upper Bound,Upload,Whitebox Model
1001244,Verizon,Fiber,NY,Northeast,-5,-4,50,50,50,50,SK Whitebox 8.0
1001258,Verizon,Fiber,VA,South,-5,-4,100,100,100,100,SK Whitebox 8.0
1001272,Verizon DSL,DSL,NY,Northeast,-5,-4,[1.1 - 3.0],1.1,3,[0.384 - 0.768],SK Whitebox 8.0
1001276,Windstream,DSL,OH,Midwest,-5,-4,20,20,20,0.768,SK Whitebox 8.0
1001298,Verizon,Fiber,MD,South,-5,-4,50,50,50,50,SK Whitebox 8.0
1001302,Frontier,Fiber,CA,West,-8,-7,50,50,50,50,SK Whitebox 8.0
1001308,Verizon DSL,DSL,PA,Northeast,-5,-4,[1.1 - 3.0],1.1,3,[0.384 - 0.768],SK Whitebox 8.0
1001324,Windstream,DSL,GA,South,-5,-4,3,3,3,0.384,SK Whitebox 8.0
1001336,Verizon,Fiber,PA,Northeast,-5,-4,50,50,50,50,SK Whitebox 8.0
1001344,Frontier,DSL,CA,West,-8,-7,3,3,3,0.384,SK Whitebox 8.0
1001400,Verizon DSL,DSL,VA,South,-5,-4,[1.1 - 3.0],1.1,3,[0.384 - 0.768],SK Whitebox 8.0
1001476,Charter,Cable,NC,South,-5,-4,100,100,100,10,SK Whitebox 8.0
1001478,Charter,Cable,NY,Northeast,-5,-4,200,200,200,20,SK Whitebox 8.0
1001480,Charter,Cable,TX,South,-6,-5,200,200,200,10,SK Whitebox 8.0
1001484,Charter,Cable,NY,Northeast,-5,-4,200,200,200,10,SK Whitebox 8.0
1001486,Charter,Cable,NY,Northeast,-5,-4,200,200,200,10,SK Whitebox 8.0
1001814,AT&T,IPBB,MI,Midwest,-5,-4,18,18,18,1,SK Whitebox 8.0
1001826,Cincinnati Bell,DSL,OH,Midwest,-5,-4,30,30,30,3,SK Whitebox 8.0
1001834,Windstream,DSL,OK,South,-6,-5,12,12,12,0.768,SK Whitebox 8.0
1001850,Windstream,DSL,NC,South,-5,-4,3,3,3,0.768,SK Whitebox 8.0
1001860,Frontier,Fiber,CA,West,-8,-7,100,100,100,100,SK Whitebox 8.0
1001862,Frontier,Fiber,CA,West,-8,-7,75,75,75,75,SK Whitebox 8.0
1001874,Frontier,DSL,WV,South,-5,-4,6,6,6,1,SK Whitebox 8.0
1001880,Frontier,DSL,CA,West,-8,-7,24,24,24,1,SK Whitebox 8.0
1001898,Frontier,DSL,CA,West,-8,-7,12,12,12,1,SK Whitebox 8.0
1001914,Frontier,DSL,CT,Northeast,-5,-4,18,18,18,1.5,SK Whitebox 8.0
1001918,Optimum,Cable,NY,Northeast,-5,-4,200,200,200,35,SK Whitebox 8.0
1001922,Verizon,Fiber,VA,South,-6,-5,50,50,50,50,SK Whitebox 8.0
1001954,Verizon,Fiber,NY,Northeast,-5,-4,75,75,75,75,SK Whitebox 8.0
1001956,Verizon,Fiber,NY,Northeast,-5,-4,50,50,50,50,SK Whitebox 8.0
1001962,Optimum,Cable,NJ,Northeast,-5,-4,100,100,100,35,SK Whitebox 8.0
1001972,Verizon,Fiber,NJ,Northeast,-5,-4,50,50,50,50,SK Whitebox 8.0
1002054,Verizon,Fiber,DE,South,-5,-4,75,75,75,75,SK Whitebox 8.0
1002056,Verizon,Fiber,VA,South,-5,-4,50,50,50,50,SK Whitebox 8.0
1002060,Verizon,Fiber,NJ,Northeast,-5,-4,75,75,75,75,SK Whitebox 8.0
1002070,Verizon,Fiber,MD,South,-5,-4,50,50,50,50,SK Whitebox 8.0
1002072,Verizon,Fiber,NY,Northeast,-5,-4,50,50,50,50,SK Whitebox 8.0
1002076,Verizon DSL,DSL,NJ,Northeast,-5,-4,[1.1 - 3.0],1.1,3,[0.384 - 0.768],SK Whitebox 8.0
1002080,Charter,Cable,NY,Northeast,-5,-4,100,100,100,10,SK Whitebox 8.0
1002090,Verizon DSL,DSL,MD,South,-5,-4,[1.1 - 3.0],1.1,3,[0.384 - 0.768],SK Whitebox 8.0
1002096,Verizon,Fiber,MD,South,-5,-4,50,50,50,50,SK Whitebox 8.0
1002100,Cox,Cable,GA,South,-5,-4,100,100,100,10,SK Whitebox 8.0
1002106,Verizon DSL,DSL,MD,South,-5,-4,[1.1 - 3.0],1.1,3,[0.384 - 0.768],SK Whitebox 8.0
1002108,Cox,Cable,AR,South,-6,-5,100,100,100,10,SK Whitebox 8.0
1002124,Verizon DSL,DSL,PA,Northeast,-5,-4,[1.1 - 3.0],1.1,3,[0.384 - 0.768],SK Whitebox 8.0
1002130,Frontier,Fiber,TX,South,-6,-5,75,75,75,75,SK Whitebox 8.0
1002134,Frontier,Fiber,CA,West,-8,-7,100,100,100,100,SK Whitebox 8.0
1002162,Frontier,DSL,WA,West,-8,-7,3,3,3,0.384,SK Whitebox 8.0
1002182,Verizon,Fiber,NY,Northeast,-6,-5,50,50,50,50,SK Whitebox 8.0
1002196,Verizon,Fiber,MA,Northeast,-5,-4,100,100,100,100,SK Whitebox 8.0
1002200,Verizon,Fiber,PA,Northeast,-5,-4,50,50,50,50,SK Whitebox 8.0
1002222,Verizon DSL,DSL,VA,South,-5,-4,[1.1 - 3.0],1.1,3,[0.384 - 0.768],SK Whitebox 8.0
1002232,Verizon,Fiber,VA,South,-5,-4,50,50,50,50,SK Whitebox 8.0
1002256,Verizon DSL,DSL,PA,Northeast,-5,-4,[1.1 - 3.0],1.1,3,[0.384 - 0.768],SK Whitebox 8.0
1002318,CenturyLink,DSL,MN,Midwest,-6,-5,40,40,40,5,SK Whitebox 8.0
1002320,Windstream,DSL,KY,South,-5,-4,12,12,12,0.768,SK Whitebox 8.0
1002324,Windstream,DSL,GA,South,-5,-4,12,12,12,0.768,SK Whitebox 8.0
1002334,Windstream,DSL,KY,South,-5,-4,12,12,12,0.768,SK Whitebox 8.0
1002358,Verizon DSL,DSL,PA,Northeast,-5,-4,[1.1 - 3.0],1.1,3,[0.384 - 0.768],SK Whitebox 8.0
1002360,Verizon,Fiber,MD,South,-5,-4,50,50,50,50,SK Whitebox 8.0
1002362,Verizon DSL,DSL,PA,Northeast,-5,-4,[1.1 - 3.0],1.1,3,[0.384 - 0.768],SK Whitebox 8.0
1002368,Verizon DSL,DSL,NY,Northeast,-5,-4,[1.1 - 3.0],1.1,3,[0.384 - 0.768],SK Whitebox 8.0
1002374,Verizon DSL,DSL,NY,Northeast,-5,-4,[1.1 - 3.0],1.1,3,[0.384 - 0.768],SK Whitebox 8.0
1002380,Verizon DSL,DSL,NJ,Northeast,-5,-4,[1.1 - 3.0],1.1,3,[0.384 - 0.768],SK Whitebox 8.0
1002382,Verizon DSL,DSL,PA,Northeast,-5,-4,[1.1 - 3.0],1.1,3,[0.384 - 0.768],SK Whitebox 8.0
1002384,Windstream,DSL,GA,South,-5,-4,20,20,20,1.5,SK Whitebox 8.0
1002386,Verizon DSL,DSL,PA,Northeast,-5,-4,[1.1 - 3.0],1.1,3,[0.384 - 0.768],SK Whitebox 8.0
1002388,Comcast,Cable,TN,South,-6,-5,60,60,60,5,SK Whitebox 8.0
1002416,Verizon DSL,DSL,NY,Northeast,-5,-4,[1.1 - 3.0],1.1,3,[0.384 - 0.768],SK Whitebox 8.0
1002434,Windstream,DSL,GA,South,-5,-4,12,12,12,1.5,SK Whitebox 8.0
1002436,Optimum,Cable,CT,Northeast,-5,-4,100,100,100,35,SK Whitebox 8.0
1002466,Frontier,DSL,MI,Midwest,-5,-4,3,3,3,0.384,SK Whitebox 8.0
1002476,Frontier,DSL,WA,West,-8,-7,3,3,3,0.384,SK Whitebox 8.0
1002494,Verizon,Fiber,MA,Northeast,-5,-4,75,75,75,75,SK Whitebox 8.0
1002496,Windstream,DSL,GA,South,-5,-4,12,12,12,0.768,SK Whitebox 8.0
1002502,Windstream,DSL,IA,Midwest,-6,-5,12,12,12,1,SK Whitebox 8.0
1002504,Frontier,DSL,IN,Midwest,-5,-4,3,3,3,0.384,SK Whitebox 8.0
1004398,Optimum,Cable,NJ,Northeast,-5,-4,100,100,100,35,SK Whitebox 8.0
1004400,Charter,Cable,NC,South,-5,-4,300,300,300,20,SK Whitebox 8.0
1004402,Charter,Cable,NY,Northeast,-5,-4,200,200,200,10,SK Whitebox 8.0
1004406,Charter,Cable,KY,South,-5,-4,150,150,150,10,SK Whitebox 8.0
1004410,Charter,Cable,TX,South,-6,-5,200,200,200,20,SK Whitebox 8.0
1006134,Cox,Cable,OK,South,-6,-5,300,300,300,30,SK Whitebox 8.0
1006142,AT&T,IPBB,CA,West,-8,-7,3,3,3,1,SK Whitebox 8.0
1006144,AT&T,IPBB,MI,Midwest,-5,-4,3,3,3,1,SK Whitebox 8.0
1006150,Windstream,DSL,NM,West,-7,-6,12,12,12,0.768,SK Whitebox 8.0
1006156,Windstream,DSL,TX,South,-6,-5,12,12,12,0.768,SK Whitebox 8.0
1006158,Windstream,DSL,IA,Midwest,-6,-5,12,12,12,0.768,SK Whitebox 8.0
1006160,Windstream,DSL,KY,South,-5,-4,25,25,25,1.5,SK Whitebox 8.0
1006162,Windstream,DSL,NC,South,-5,-4,15,15,15,1.5,SK Whitebox 8.0
1006168,Windstream,DSL,MO,Midwest,-6,-5,12,12,12,0.768,SK Whitebox 8.0
1006170,Windstream,DSL,SC,South,-5,-4,6,6,6,0.768,SK Whitebox 8.0
1006176,AT&T,IPBB,MI,Midwest,-5,-4,12,12,12,1,SK Whitebox 8.0
1006178,Windstream,DSL,KY,South,-5,-4,25,25,25,1.5,SK Whitebox 8.0
1006182,AT&T,IPBB,OH,Midwest,-5,-4,6,6,6,0.768,SK Whitebox 8.0
1006186,Windstream,DSL,TX,South,-6,-5,12,12,12,0.768,SK Whitebox 8.0
1006188,Windstream,DSL,PA,Northeast,-5,-4,25,25,25,1.5,SK Whitebox 8.0
1006196,Cincinnati Bell,DSL,KY,South,-5,-4,30,30,30,3,SK Whitebox 8.0
1006202,CenturyLink,DSL,MN,Midwest,-6,-5,40,40,40,5,SK Whitebox 8.0
1006208,Optimum,Cable,NY,Northeast,-5,-4,200,200,200,35,SK Whitebox 8.0
1006220,Optimum,Cable,NY,Northeast,-5,-4,100,100,100,35,SK Whitebox 8.0
1006226,Cox,Cable,KS,Midwest,-6,-5,150,150,150,10,SK Whitebox 8.0
1006238,Comcast,Cable,WA,West,-8,-7,150,150,150,5,SK Whitebox 8.0
1006240,Charter,Cable,OH,Midwest,-5,-4,200,200,200,10,SK Whitebox 8.0
1006270,CenturyLink,DSL,CO,West,-7,-6,20,20,20,0.896,SK Whitebox 8.0
1006272,CenturyLink,DSL,WA,West,-8,-7,40,40,40,20,SK Whitebox 8.0
1006274,CenturyLink,DSL,NM,West,-7,-6,12,12,12,0.896,SK Whitebox 8.0
1006292,CenturyLink,DSL,OR,West,-8,-7,12,12,12,0.896,SK Whitebox 8.0
1006296,CenturyLink,DSL,NC,South,-5,-4,10,10,10,0.768,SK Whitebox 8.0
1006300,CenturyLink,DSL,NJ,Northeast,-6,-5,3,3,3,0.64,SK Whitebox 8.0
1006310,CenturyLink,DSL,SD,Midwest,-6,-5,40,40,40,2,SK Whitebox 8.0
1006314,CenturyLink,DSL,WA,West,-8,-7,7,7,7,0.896,SK Whitebox 8.0
1006324,CenturyLink,DSL,CO,West,-7,-6,12,12,12,0.896,SK Whitebox 8.0
1006340,CenturyLink,DSL,NC,South,-5,-4,3,3,3,0.64,SK Whitebox 8.0
1006352,CenturyLink,DSL,WA,West,-8,-7,3,3,3,0.64,SK Whitebox 8.0
1006360,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,50,50,10,SK Whitebox 8.0
1006362,CenturyLink,DSL,NV,West,-8,-7,10,10,10,0.768,SK Whitebox 8.0
1006364,CenturyLink,DSL,NM,West,-7,-6,3,3,3,0.64,SK Whitebox 8.0
1006370,CenturyLink,DSL,TX,South,-6,-5,10,10,10,0.768,SK Whitebox 8.0
1006380,CenturyLink,DSL,AL,South,-6,-5,3,3,3,0.512,SK Whitebox 8.0
1006390,AT&T,IPBB,IN,Midwest,-5,-4,3,3,3,1,SK Whitebox 8.0
1006416,Cincinnati Bell,DSL,KY,South,-5,-4,5,5,5,0.768,SK Whitebox 8.0
1006422,Windstream,DSL,GA,South,-5,-4,12,12,12,1.5,SK Whitebox 8.0
1006426,AT&T,IPBB,TX,South,-6,-5,6,6,6,1,SK Whitebox 8.0
1006428,Windstream,DSL,MN,Midwest,-6,-5,3,3,3,0.768,SK Whitebox 8.0
1006438,AT&T,IPBB,TX,South,-6,-5,6,6,6,1,SK Whitebox 8.0
1006440,AT&T,IPBB,CA,West,-8,-7,6,6,6,0.768,SK Whitebox 8.0
1006444,Cincinnati Bell,DSL,KY,South,-5,-4,30,30,30,3,SK Whitebox 8.0
1006450,Cincinnati Bell,DSL,KY,South,-5,-4,30,30,30,3,SK Whitebox 8.0
1006460,AT&T,IPBB,AR,South,-6,-5,3,3,3,1,SK Whitebox 8.0
1006462,Cincinnati Bell,DSL,KY,South,-5,-4,30,30,30,3,SK Whitebox 8.0
1006466,Cincinnati Bell,DSL,OH,Midwest,-5,-4,30,30,30,3,SK Whitebox 8.0
1006472,Cincinnati Bell,DSL,OH,Midwest,-5,-4,30,30,30,3,SK Whitebox 8.0
1006476,Cincinnati Bell,DSL,OH,Midwest,-5,-4,30,30,30,3,SK Whitebox 8.0
1006484,Cincinnati Bell,DSL,OH,Midwest,-5,-4,30,30,30,3,SK Whitebox 8.0
1006486,Cincinnati Bell,DSL,OH,Midwest,-5,-4,30,30,30,3,SK Whitebox 8.0
1006488,Frontier,Fiber,TX,South,-6,-5,50,50,50,50,SK Whitebox 8.0
1006490,Frontier,DSL,MN,Midwest,-6,-5,6,6,6,0.768,SK Whitebox 8.0
1006496,Frontier,DSL,GA,South,-5,-4,6,6,6,0.768,SK Whitebox 8.0
1006498,Cincinnati Bell,DSL,KY,South,-5,-4,30,30,30,3,SK Whitebox 8.0
1006514,Frontier,DSL,WV,South,-5,-4,6,6,6,0.768,SK Whitebox 8.0
1006524,Comcast,Cable,DE,South,-5,-4,150,150,150,5,SK Whitebox 8.0
1006538,Verizon,Fiber,PA,Northeast,-5,-4,50,50,50,50,SK Whitebox 8.0
1006542,Windstream,DSL,NE,Midwest,-6,-5,25,25,25,1.5,SK Whitebox 8.0
1006558,Cox,Cable,CA,West,-8,-7,300,300,300,30,SK Whitebox 8.0
1006562,Cox,Cable,AZ,West,-7,-7,100,100,100,10,SK Whitebox 8.0
1006574,Optimum,Cable,NY,Northeast,-5,-4,200,200,200,35,SK Whitebox 8.0
1006580,Cox,Cable,AR,South,-6,-5,100,100,100,10,SK Whitebox 8.0
1006584,Cox,Cable,OK,South,-6,-5,150,150,150,10,SK Whitebox 8.0
1006604,Cox,Cable,KS,Midwest,-6,-5,100,100,100,10,SK Whitebox 8.0
1006628,CenturyLink,DSL,CO,West,-7,-6,40,40,40,2,SK Whitebox 8.0
1006634,CenturyLink,DSL,UT,West,-7,-6,12,12,12,2,SK Whitebox 8.0
1006638,CenturyLink,DSL,WA,West,-8,-7,7,7,7,0.896,SK Whitebox 8.0
1006642,CenturyLink,DSL,CO,West,-7,-6,7,7,7,0.896,SK Whitebox 8.0
1006644,CenturyLink,DSL,WA,West,-8,-7,7,7,7,5,SK Whitebox 8.0
1006646,CenturyLink,DSL,AZ,West,-7,-7,10,10,10,1,SK Whitebox 8.0
1006650,CenturyLink,DSL,CO,West,-7,-6,7,7,7,0.896,SK Whitebox 8.0
1006656,CenturyLink,DSL,AL,South,-6,-5,10,10,10,0.768,SK Whitebox 8.0
1006660,CenturyLink,DSL,AL,South,-6,-5,10,10,10,0.768,SK Whitebox 8.0
1006668,CenturyLink,DSL,MN,Midwest,-6,-5,7,7,7,0.896,SK Whitebox 8.0
1006676,CenturyLink,DSL,NC,South,-5,-4,3,3,3,0.512,SK Whitebox 8.0
1006680,CenturyLink,DSL,AZ,West,-7,-7,7,7,7,0.896,SK Whitebox 8.0
1006682,CenturyLink,DSL,NM,West,-7,-6,40,40,40,5,SK Whitebox 8.0
1006686,CenturyLink,DSL,CO,West,-7,-6,7,7,7,0.896,SK Whitebox 8.0
1006690,CenturyLink,DSL,UT,West,-7,-6,12,12,12,0.896,SK Whitebox 8.0
1006710,Charter,Cable,MO,Midwest,-6,-5,100,100,100,10,SK Whitebox 8.0
1006714,Cox,Cable,KS,Midwest,-6,-5,150,150,150,10,SK Whitebox 8.0
1006716,Cox,Cable,CA,West,-8,-7,150,150,150,10,SK Whitebox 8.0
1006718,Cox,Cable,OK,South,-6,-5,150,150,150,10,SK Whitebox 8.0
1006720,Cox,Cable,AZ,West,-7,-7,150,150,150,10,SK Whitebox 8.0
1006724,Comcast,Cable,PA,Northeast,-5,-4,250,250,250,10,SK Whitebox 8.0
1006726,Comcast,Cable,TX,South,-6,-5,250,250,250,10,SK Whitebox 8.0
1006728,Comcast,Cable,VA,South,-5,-4,250,250,250,10,SK Whitebox 8.0
1006740,Comcast,Cable,UT,West,-7,-6,250,250,250,10,SK Whitebox 8.0
1006742,Comcast,Cable,DC,South,-5,-4,250,250,250,10,SK Whitebox 8.0
1006744,Comcast,Cable,WA,West,-8,-7,150,150,150,5,SK Whitebox 8.0
1006746,Comcast,Cable,VA,South,-5,-4,250,250,250,10,SK Whitebox 8.0
1006752,Comcast,Cable,MN,Midwest,-7,-6,150,150,150,10,SK Whitebox 8.0
1006754,Comcast,Cable,UT,West,-7,-6,250,250,250,10,SK Whitebox 8.0
1006756,Comcast,Cable,CO,West,-7,-6,400,400,400,5,SK Whitebox 8.0
1006760,Comcast,Cable,DC,South,-5,-4,250,250,250,10,SK Whitebox 8.0
1006762,Verizon,Fiber,VA,South,-5,-4,50,50,50,50,SK Whitebox 8.0
1006766,Comcast,Cable,MD,South,-5,-4,250,250,250,10,SK Whitebox 8.0
1006778,Cincinnati Bell,Fiber,KY,South,-5,-4,50,50,50,10,SK Whitebox 8.0
1006782,AT&T,IPBB,KY,South,-5,-4,6,6,6,1,SK Whitebox 8.0
1006784,AT&T,IPBB,IN,Midwest,-5,-4,3,3,3,1,SK Whitebox 8.0
1006786,Charter,Cable,MO,Midwest,-6,-5,200,200,200,10,SK Whitebox 8.0
1006798,Cincinnati Bell,DSL,OH,Midwest,-5,-4,30,30,30,3,SK Whitebox 8.0
1006804,Cincinnati Bell,DSL,OH,Midwest,-5,-4,30,30,30,3,SK Whitebox 8.0
1006822,Frontier,DSL,PA,Northeast,-5,-4,6,6,6,0.768,SK Whitebox 8.0
1006826,Frontier,Fiber,FL,South,-5,-4,75,75,75,75,SK Whitebox 8.0
1006828,Frontier,DSL,WV,South,-5,-4,12,12,12,1,SK Whitebox 8.0
1006830,Verizon,Fiber,NY,Northeast,-5,-4,50,50,50,50,SK Whitebox 8.0
1006836,Cox,Cable,VA,South,-5,-4,100,100,100,10,SK Whitebox 8.0
1006840,Optimum,Cable,NY,Northeast,-5,-4,300,300,300,35,SK Whitebox 8.0
1006874,CenturyLink,DSL,UT,West,-7,-6,60,60,60,5,SK Whitebox 8.0
1006876,CenturyLink,DSL,ID,West,-7,-6,20,20,20,0.896,SK Whitebox 8.0
1006882,CenturyLink,DSL,IA,Midwest,-6,-5,20,20,20,0.896,SK Whitebox 8.0
1006886,CenturyLink,DSL,IA,Midwest,-6,-5,3,3,3,0.64,SK Whitebox 8.0
1006888,CenturyLink,DSL,TX,South,-6,-5,3,3,3,0.512,SK Whitebox 8.0
1006906,CenturyLink,DSL,MN,Midwest,-6,-5,12,12,12,0.896,SK Whitebox 8.0
1006914,CenturyLink,DSL,CO,West,-7,-6,12,12,12,0.896,SK Whitebox 8.0
1006918,CenturyLink,DSL,IN,Midwest,-5,-4,10,10,10,0.768,SK Whitebox 8.0
1006922,CenturyLink,DSL,WA,West,-8,-7,7,7,7,0.896,SK Whitebox 8.0
1006928,CenturyLink,DSL,NM,West,-7,-6,20,20,20,0.896,SK Whitebox 8.0
1006932,CenturyLink,DSL,IA,Midwest,-6,-5,12,12,12,0.896,SK Whitebox 8.0
1006940,CenturyLink,DSL,AZ,West,-7,-7,7,7,7,0.896,SK Whitebox 8.0
1006944,CenturyLink,DSL,AZ,West,-7,-7,12,12,12,0.896,SK Whitebox 8.0
1006946,CenturyLink,DSL,MO,Midwest,-6,-5,10,10,10,0.768,SK Whitebox 8.0
1006956,CenturyLink,DSL,WA,West,-8,-7,12,12,12,2,SK Whitebox 8.0
1006958,Verizon,Fiber,PA,Northeast,-5,-4,50,50,50,50,SK Whitebox 8.0
1006988,CenturyLink,DSL,IA,Midwest,-6,-5,12,12,12,0.896,SK Whitebox 8.0
1006996,Cox,Cable,VA,South,-5,-4,150,150,150,10,SK Whitebox 8.0
1006998,Cox,Cable,LA,South,-6,-5,300,300,300,30,SK Whitebox 8.0
1007006,Cox,Cable,CA,West,-8,-7,150,150,150,10,SK Whitebox 8.0
1007014,Comcast,Cable,IL,Midwest,-5,-4,250,250,250,20,SK Whitebox 8.0
1007018,CenturyLink,DSL,MN,Midwest,-6,-5,20,20,20,0.896,SK Whitebox 8.0
1007026,CenturyLink,DSL,IA,Midwest,-6,-5,12,12,12,0.896,SK Whitebox 8.0
1007030,CenturyLink,DSL,OR,West,-8,-7,7,7,7,0.896,SK Whitebox 8.0
1009120,AT&T,IPBB,CA,West,-8,-7,12,12,12,1,SK Whitebox 8.0
1009130,Cincinnati Bell,DSL,KY,South,-5,-4,30,30,30,3,SK Whitebox 8.0
1009132,Cincinnati Bell,DSL,KY,South,-5,-4,30,30,30,3,SK Whitebox 8.0
1009142,Cincinnati Bell,DSL,OH,Midwest,-5,-4,30,30,30,3,SK Whitebox 8.0
1009154,Cincinnati Bell,DSL,KY,South,-6,-5,30,30,30,3,SK Whitebox 8.0
1009164,Cincinnati Bell,DSL,OH,Midwest,-5,-4,30,30,30,3,SK Whitebox 8.0
1009168,Cincinnati Bell,DSL,KY,South,-5,-4,30,30,30,3,SK Whitebox 8.0
1009174,Cincinnati Bell,DSL,OH,Midwest,-5,-4,30,30,30,3,SK Whitebox 8.0
1009178,Cincinnati Bell,DSL,OH,Midwest,-5,-4,30,30,30,3,SK Whitebox 8.0
1009188,Frontier,DSL,MI,Midwest,-5,-4,6,6,6,0.768,SK Whitebox 8.0
1009196,Optimum,Cable,NY,Northeast,-5,-4,100,100,100,35,SK Whitebox 8.0
1009200,Optimum,Cable,NY,Northeast,-5,-4,200,200,200,35,SK Whitebox 8.0
1009208,Frontier,DSL,IL,Midwest,-6,-5,3,3,3,0.384,SK Whitebox 8.0
1009212,CenturyLink,DSL,WI,Midwest,-6,-5,60,60,60,5,SK Whitebox 8.0
1009214,CenturyLink,DSL,ID,West,-7,-6,40,40,40,5,SK Whitebox 8.0
1009222,CenturyLink,DSL,WI,Midwest,-6,-5,3,3,3,0.512,SK Whitebox 8.0
1009226,CenturyLink,DSL,NM,West,-7,-6,5,5,5,0.896,SK Whitebox 8.0
1009234,CenturyLink,DSL,MO,Midwest,-6,-5,3,3,3,0.512,SK Whitebox 8.0
1009246,CenturyLink,DSL,WI,Midwest,-6,-5,10,10,10,0.768,SK Whitebox 8.0
1009254,CenturyLink,DSL,MT,West,-7,-6,12,12,12,0.896,SK Whitebox 8.0
1009260,CenturyLink,DSL,LA,South,-6,-5,10,10,10,0.768,SK Whitebox 8.0
1009276,CenturyLink,DSL,KS,Midwest,-6,-5,10,10,10,0.768,SK Whitebox 8.0
1009280,CenturyLink,DSL,MN,Midwest,-6,-5,12,12,12,5,SK Whitebox 8.0
1009290,CenturyLink,DSL,CO,West,-6,-5,40,40,40,5,SK Whitebox 8.0
1009298,CenturyLink,DSL,MN,Midwest,-6,-5,7,7,7,0.896,SK Whitebox 8.0
1009302,CenturyLink,DSL,MS,South,-6,-5,10,10,10,0.768,SK Whitebox 8.0
1009316,CenturyLink,DSL,UT,West,-7,-6,7,7,7,0.896,SK Whitebox 8.0
1009318,CenturyLink,DSL,ID,West,-7,-6,60,60,60,5,SK Whitebox 8.0
1009332,Frontier,Fiber,TX,South,-6,-5,50,50,50,50,SK Whitebox 8.0
1009348,Frontier,Fiber,CA,West,-8,-7,50,50,50,50,SK Whitebox 8.0
1009362,Frontier,Fiber,CA,West,-8,-7,50,50,50,50,SK Whitebox 8.0
1009372,CenturyLink,DSL,OR,West,-6,-5,20,20,20,0.896,SK Whitebox 8.0
1009374,CenturyLink,DSL,OR,West,-8,-7,12,12,12,0.896,SK Whitebox 8.0
1009380,CenturyLink,DSL,OR,West,-8,-7,10,10,10,0.768,SK Whitebox 8.0
1009382,Frontier,DSL,WI,Midwest,-6,-5,3,3,3,0.384,SK Whitebox 8.0
1009386,CenturyLink,DSL,OR,West,-8,-7,3,3,3,0.64,SK Whitebox 8.0
1009398,CenturyLink,DSL,WI,Midwest,-6,-5,10,10,10,0.768,SK Whitebox 8.0
1009454,Cincinnati Bell,DSL,OH,Midwest,-5,-4,30,30,30,3,SK Whitebox 8.0
1009456,Cincinnati Bell,DSL,OH,Midwest,-5,-4,5,5,5,0.768,SK Whitebox 8.0
1009466,Cincinnati Bell,DSL,OH,Midwest,-5,-4,5,5,5,0.768,SK Whitebox 8.0
1009490,Cincinnati Bell,DSL,OH,Midwest,-5,-4,30,30,30,3,SK Whitebox 8.0
1009508,Cincinnati Bell,DSL,KY,South,-5,-4,30,30,30,3,SK Whitebox 8.0
1009510,Windstream,DSL,TX,South,-6,-5,16,16,16,1.5,SK Whitebox 8.0
1009514,Frontier,Fiber,CA,West,-8,-7,50,50,50,50,SK Whitebox 8.0
1009994,Windstream,DSL,PA,Northeast,-5,-4,3,3,3,0.384,SK Whitebox 8.0
1010030,Comcast,Cable,NH,Northeast,-5,-4,250,250,250,10,SK Whitebox 8.0
1010040,Charter,Cable,MO,Midwest,-6,-5,200,200,200,10,SK Whitebox 8.0
1010052,CenturyLink,DSL,AZ,West,-7,-7,40,40,40,2,SK Whitebox 8.0
1010064,Charter,Cable,OH,Midwest,-5,-4,100,100,100,10,SK Whitebox 8.0
1010094,Optimum,Cable,CT,Northeast,-5,-4,200,200,200,35,SK Whitebox 8.0
1010348,Windstream,DSL,GA,South,-5,-4,12,12,12,0.768,SK Whitebox 8.0
1010388,Verizon,Fiber,NY,Northeast,-5,-4,50,50,50,50,SK Whitebox 8.0
1010392,Charter,Cable,NC,South,-8,-7,100,100,100,10,SK Whitebox 8.0
1010394,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,250,250,100,SK Whitebox 8.0
1010400,Optimum,Cable,NY,Northeast,-5,-4,300,300,300,35,SK Whitebox 8.0
1010408,Optimum,Cable,NY,Northeast,-5,-4,200,200,200,35,SK Whitebox 8.0
1010412,Optimum,Cable,NY,Northeast,-5,-4,200,200,200,35,SK Whitebox 8.0
1010414,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,250,250,100,SK Whitebox 8.0
1010418,Cincinnati Bell,Fiber,KY,South,-5,-4,50,50,50,10,SK Whitebox 8.0
1010432,Windstream,DSL,GA,South,-5,-4,24,24,24,1.5,SK Whitebox 8.0
1010440,Windstream,DSL,MO,Midwest,-6,-5,12,12,12,0.768,SK Whitebox 8.0
1010466,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,50,50,10,SK Whitebox 8.0
1010830,Windstream,DSL,GA,South,-5,-4,12,12,12,0.768,SK Whitebox 8.0
1010842,Cox,Cable,AZ,West,-7,-7,300,300,300,30,SK Whitebox 8.0
1010844,Charter,Cable,OH,Midwest,-5,-4,400,400,400,20,SK Whitebox 8.0
1011920,Windstream,DSL,OK,South,-6,-5,3,3,3,0.384,SK Whitebox 8.0
1011922,Verizon,Fiber,VA,South,-5,-4,50,50,50,50,SK Whitebox 8.0
